"x","y","z","type"
-78.9204794653347,-11.5169633413206,51,"Spp_2"
-79.5612505604888,-11.4581626720604,51,"Spp_2"
-79.048734879454,-11.7272454191029,51,"Spp_2"
-78.8083280274961,-11.053620125344,51,"Spp_2"
-79.1377684952907,-12.1695429687218,52,"Spp_2"
-78.7802955387802,-11.454971614841,52,"Spp_2"
-79.3183359209817,-11.3986193628694,52,"Spp_2"
-78.8252375706288,-11.1344338884613,52,"Spp_2"
-79.0905665756582,-11.4744807112326,52,"Spp_2"
-78.7003574066223,-11.1373980450576,52,"Spp_2"
-78.4334740182136,-11.7439981470022,52,"Spp_2"
-78.9711803657067,-11.6505629730801,52,"Spp_2"
-79.0300013644308,-11.9146285017377,52,"Spp_2"
-78.5757428706404,-11.719821556969,52,"Spp_2"
-78.6150333465153,-11.9256708791073,53,"Spp_2"
-78.2512630634762,-11.3634099084458,53,"Spp_2"
-78.2237347480325,-11.7020129416631,53,"Spp_2"
-78.5450216963528,-12.1432408233174,53,"Spp_2"
-78.3916320309971,-11.7820636787008,53,"Spp_2"
-78.7781010567072,-11.6910085905641,53,"Spp_2"
-78.2835506180777,-12.0817760616683,53,"Spp_2"
-79.0470700293888,-11.4560658142495,53,"Spp_2"
-78.4173019428652,-11.5137818094096,53,"Spp_2"
-78.5126198227043,-11.4505789199359,53,"Spp_2"
-78.5189907667133,-12.0372796937564,54,"Spp_2"
-78.5038602535796,-11.9631346583636,54,"Spp_2"
-77.7794905386878,-11.6870878694507,54,"Spp_2"
-78.1990767326161,-11.7569727843976,54,"Spp_2"
-78.6987450979116,-11.902836587774,54,"Spp_2"
-78.2989315352779,-11.2642934011162,54,"Spp_2"
-78.3031160369957,-11.8596959686343,54,"Spp_2"
-78.5745545020621,-11.5955020001343,54,"Spp_2"
-78.1507378838121,-11.5672521731383,54,"Spp_2"
-79.0626579093997,-11.9700430291317,54,"Spp_2"
-78.0323562706813,-12.1858287588828,55,"Spp_2"
-78.5597163791195,-11.8916680664581,55,"Spp_2"
-78.2470295672822,-11.7595526411483,55,"Spp_2"
-77.5968954693499,-11.8593465785405,55,"Spp_2"
-78.1738071915942,-11.7171634566353,55,"Spp_2"
-77.9954307396574,-12.0803247369904,55,"Spp_2"
-77.9632060687101,-12.3616319634302,55,"Spp_2"
-78.2490049093794,-11.9404943069164,55,"Spp_2"
-78.3667072940796,-12.2147048731638,55,"Spp_2"
-78.0616620519831,-12.3311919643934,55,"Spp_2"
-78.1342398902768,-12.4504604609439,56,"Spp_2"
-78.0150608145452,-12.0358315415234,56,"Spp_2"
-77.6781032586566,-11.8659252287152,56,"Spp_2"
-78.0673642110426,-12.1721877505641,56,"Spp_2"
-77.5895721549206,-12.0602249093659,56,"Spp_2"
-78.131930066883,-12.0168628503925,56,"Spp_2"
-77.9102548300949,-12.3419216804585,56,"Spp_2"
-77.6175572154166,-11.9053026896588,56,"Spp_2"
-77.9101386811044,-12.0765656368292,56,"Spp_2"
-78.0230165883311,-12.316196770831,56,"Spp_2"
-77.6232004579126,-12.1985532546694,57,"Spp_2"
-78.0056182333513,-11.8143220983351,57,"Spp_2"
-77.5924477255826,-12.0536542959153,57,"Spp_2"
-77.7413382022629,-12.3764661007947,57,"Spp_2"
-77.481553038162,-12.3516066824232,57,"Spp_2"
-77.9812115775215,-12.314453353217,57,"Spp_2"
-77.7972606484844,-12.2783184376324,57,"Spp_2"
-78.0064962875828,-12.200715607518,57,"Spp_2"
-77.3861976195339,-12.1933580545112,57,"Spp_2"
-78.002722503582,-12.5059712047164,57,"Spp_2"
-77.6690146361548,-12.5805870602926,58,"Spp_2"
-77.5608721955259,-12.6746404857302,58,"Spp_2"
-77.9118995135686,-12.704935864395,58,"Spp_2"
-77.7756763382,-12.6820387400174,58,"Spp_2"
-78.120128114976,-12.7495173350891,58,"Spp_2"
-77.7713508793145,-12.623077137703,58,"Spp_2"
-77.5691045256005,-12.388776859301,58,"Spp_2"
-77.3924589842359,-12.5105101015191,58,"Spp_2"
-77.6759163397463,-12.6116463378528,58,"Spp_2"
-77.7705729534267,-12.2324030536712,58,"Spp_2"
-77.3402400197234,-12.3130353333138,59,"Spp_2"
-77.4968834370042,-12.4230008252729,59,"Spp_2"
-77.6859313345905,-12.755868142529,59,"Spp_2"
-77.3595410732312,-12.6251452582097,59,"Spp_2"
-77.6142417567343,-12.7295166150196,59,"Spp_2"
-77.5008120994925,-12.3006128211906,59,"Spp_2"
-77.5072412080915,-12.8366458361098,59,"Spp_2"
-77.8342253379614,-12.685241724021,59,"Spp_2"
-77.1618936689359,-13.2202954988289,59,"Spp_2"
-77.1361825430677,-12.7830946965191,59,"Spp_2"
-77.369425570088,-13.1412352126003,60,"Spp_2"
-77.4024626169262,-12.5106693801264,60,"Spp_2"
-77.1200408007209,-13.1252080502585,60,"Spp_2"
-77.0080657424576,-13.3717817240972,60,"Spp_2"
-77.3890396899383,-12.5057901375285,60,"Spp_2"
-77.2582168291601,-13.0718887439439,60,"Spp_2"
-77.105277511509,-12.7968955507005,60,"Spp_2"
-77.1183677790857,-12.8087568076715,60,"Spp_2"
-77.6000884403524,-12.7350924027665,60,"Spp_2"
-76.99048949863,-12.995569863116,60,"Spp_2"
-77.0677057539577,-12.9646378142531,61,"Spp_2"
-77.1878764309988,-13.0089216943528,61,"Spp_2"
-76.8851182465137,-12.914031213311,61,"Spp_2"
-77.0992945029174,-12.8224134115804,61,"Spp_2"
-77.7541658942922,-13.3723805720443,61,"Spp_2"
-77.0254727211342,-13.1314169071042,61,"Spp_2"
-76.7434427098192,-13.269553086051,61,"Spp_2"
-77.3833351265982,-13.4171971868423,61,"Spp_2"
-76.3517379232917,-13.2325287060052,61,"Spp_2"
-77.2368899814788,-13.2197704778922,61,"Spp_2"
-77.0746683247429,-13.2950993483018,62,"Spp_2"
-77.3848216496202,-13.4035600733165,62,"Spp_2"
-76.7234967498989,-13.7711356258264,62,"Spp_2"
-77.3757388924997,-13.1040088490216,62,"Spp_2"
-77.1446587614026,-13.3852910105278,62,"Spp_2"
-77.0154944790996,-13.3026944152047,62,"Spp_2"
-77.2576667358746,-13.5242986454468,62,"Spp_2"
-76.5835637043945,-13.1721260429529,62,"Spp_2"
-76.8571840871453,-13.581136142255,62,"Spp_2"
-77.0636333925783,-13.5869534075,62,"Spp_2"
-77.1912012751374,-13.5393430752821,63,"Spp_2"
-76.7411201779711,-13.4931583635037,63,"Spp_2"
-76.6948731366845,-13.2119174838472,63,"Spp_2"
-77.0683476861528,-13.1463840171104,63,"Spp_2"
-76.4937669040917,-13.6978700027987,63,"Spp_2"
-77.2160979439953,-13.4737486078454,63,"Spp_2"
-76.8021730957476,-13.475276382623,63,"Spp_2"
-76.9545573791281,-13.5276738658319,63,"Spp_2"
-77.1764663851994,-13.8241407432662,63,"Spp_2"
-76.838455285623,-13.5795737958443,63,"Spp_2"
-76.6468750402499,-14.1297553134267,64,"Spp_2"
-76.8011544610418,-13.9541435615704,64,"Spp_2"
-76.4162046404534,-13.7280312209677,64,"Spp_2"
-76.8715178886623,-14.0595761771513,64,"Spp_2"
-76.5511460795945,-13.8855428196342,64,"Spp_2"
-76.7004990165339,-13.6576366366926,64,"Spp_2"
-76.8220921902715,-14.0062239992633,64,"Spp_2"
-76.6897741785936,-14.2021784661662,64,"Spp_2"
-76.4992273172399,-13.6840554121423,64,"Spp_2"
-76.8619512072561,-13.5823126312933,64,"Spp_2"
-76.5878750296109,-14.0169137499932,65,"Spp_2"
-76.4392236678736,-14.612485172002,65,"Spp_2"
-76.7341577308728,-14.0122039522281,65,"Spp_2"
-76.4967755181782,-14.4220564218086,65,"Spp_2"
-76.6918855123773,-14.1381320860385,65,"Spp_2"
-76.4152782593873,-14.0445389634224,65,"Spp_2"
-76.5386251269761,-14.0221102098944,65,"Spp_2"
-76.2959145935975,-14.7830864859046,65,"Spp_2"
-76.5341788635514,-14.3868430548139,65,"Spp_2"
-76.1409636365674,-13.7038437543937,65,"Spp_2"
-77.0086279459607,-14.0523766297739,66,"Spp_2"
-76.8492536598844,-14.2453246550188,66,"Spp_2"
-76.3625033636209,-14.0581397656462,66,"Spp_2"
-76.3708873161232,-14.5416779182747,66,"Spp_2"
-76.749898531354,-13.9114139434948,66,"Spp_2"
-76.5215952272943,-14.1754024930223,66,"Spp_2"
-76.8826473445488,-14.3195274242608,66,"Spp_2"
-76.6523379414871,-13.9190503269581,66,"Spp_2"
-76.5010076616463,-14.1452459336348,66,"Spp_2"
-76.3619550383673,-14.7981539321301,66,"Spp_2"
-76.1472101792699,-14.579312307198,67,"Spp_2"
-76.5824295613786,-14.6222327163134,67,"Spp_2"
-76.5026228629861,-14.7515700095095,67,"Spp_2"
-76.7645946252806,-14.4728136684277,67,"Spp_2"
-76.7415976607816,-14.7400906318385,67,"Spp_2"
-76.072640372627,-14.3652909496463,67,"Spp_2"
-76.372998492892,-14.7844015809408,67,"Spp_2"
-76.645585954796,-14.5920242952382,67,"Spp_2"
-76.5961660268177,-14.5037480919123,67,"Spp_2"
-76.0620929249583,-14.2870383242423,67,"Spp_2"
-76.1494854935786,-14.9142258950906,68,"Spp_2"
-76.0911707488765,-14.6801672774291,68,"Spp_2"
-76.8487441065502,-14.7543521961334,68,"Spp_2"
-76.4926684617414,-14.6536193684972,68,"Spp_2"
-76.3462577794968,-14.7182875393343,68,"Spp_2"
-76.268982361129,-14.8173530457135,68,"Spp_2"
-75.8736779821864,-14.5346548787869,68,"Spp_2"
-76.6261678498338,-14.6512477924828,68,"Spp_2"
-76.1323332938549,-14.7753266635345,68,"Spp_2"
-76.6796665630714,-14.5123860310597,68,"Spp_2"
-76.5116604332097,-14.862883292658,69,"Spp_2"
-76.3090762168907,-14.7677217312172,69,"Spp_2"
-76.3028881929573,-14.4481437938668,69,"Spp_2"
-76.1056850712085,-14.6787055601193,69,"Spp_2"
-76.2201995043629,-14.7807049662213,69,"Spp_2"
-76.522937168583,-14.7667867847345,69,"Spp_2"
-76.4265652734737,-14.6991132081551,69,"Spp_2"
-75.95644932409,-14.745560034603,69,"Spp_2"
-76.3535840701467,-14.8824046792789,69,"Spp_2"
-76.1583907485872,-14.8484658761392,69,"Spp_2"
-76.2984376260595,-15.2252673020497,70,"Spp_2"
-76.3895927421466,-15.3980456182553,70,"Spp_2"
-76.0848121884289,-14.8100707263049,70,"Spp_2"
-76.2428219506789,-15.0448409566026,70,"Spp_2"
-76.3757975700014,-15.0791034152813,70,"Spp_2"
-76.3431702369676,-15.0908473435839,70,"Spp_2"
-75.8935313606261,-15.2432048056021,70,"Spp_2"
-76.2225432762765,-14.914214719007,70,"Spp_2"
-76.4861756367821,-15.2803034773927,70,"Spp_2"
-76.5949075270473,-15.9664576153339,70,"Spp_2"
-76.243008742089,-15.4732853826927,71,"Spp_2"
-75.8973485878241,-14.9478396630366,71,"Spp_2"
-76.154143868995,-15.2054395020538,71,"Spp_2"
-75.5396280169505,-15.5439582970601,71,"Spp_2"
-76.1433386648539,-14.8681043665251,71,"Spp_2"
-76.2455239118928,-15.2645281305174,71,"Spp_2"
-75.8608290914217,-14.9101810460553,71,"Spp_2"
-76.3313593110002,-14.9987201168727,71,"Spp_2"
-76.2412533428831,-15.1562401464017,71,"Spp_2"
-76.1054675100417,-15.0822992240516,71,"Spp_2"
-75.7060028585412,-15.0204669033982,72,"Spp_2"
-75.5995326610132,-15.7317904238276,72,"Spp_2"
-75.9994957358286,-15.8424654645279,72,"Spp_2"
-76.118320434926,-15.5039112091213,72,"Spp_2"
-75.5122120850223,-15.5198323913038,72,"Spp_2"
-75.90025596811,-15.5627183954792,72,"Spp_2"
-75.5605649313041,-15.0202190820398,72,"Spp_2"
-76.567884978775,-15.7929783810019,72,"Spp_2"
-75.895052800309,-15.5190265146742,72,"Spp_2"
-75.6927703558502,-15.5179093708434,72,"Spp_2"
-75.9172679883951,-15.8066157478932,73,"Spp_2"
-75.7602786727196,-15.5266106090713,73,"Spp_2"
-75.3974116603146,-15.3026419262858,73,"Spp_2"
-75.317097396232,-15.7342959244312,73,"Spp_2"
-75.735266932085,-15.7693325717724,73,"Spp_2"
-75.2403527402086,-15.5410145741635,73,"Spp_2"
-75.9730059624926,-15.8520691400649,73,"Spp_2"
-75.8450730917649,-14.9818255534497,73,"Spp_2"
-75.2621890396919,-16.2079115000702,73,"Spp_2"
-75.9183590753851,-15.5028706797583,73,"Spp_2"
-75.4987104406177,-15.7682771084762,74,"Spp_2"
-75.4849540391775,-15.8417667120774,74,"Spp_2"
-75.4227906085129,-15.9721585000025,74,"Spp_2"
-75.6295190547945,-15.6203847506582,74,"Spp_2"
-75.5410636494267,-16.1360285432673,74,"Spp_2"
-75.910329965052,-15.5286728348844,74,"Spp_2"
-75.4596100625979,-16.1776890265666,74,"Spp_2"
-75.6146690219661,-15.5033508428155,74,"Spp_2"
-75.5869934699121,-16.0157739272815,74,"Spp_2"
-75.4344612969912,-15.7914109920289,74,"Spp_2"
-75.6966039962663,-15.9982580501975,75,"Spp_2"
-75.5079833783608,-16.2691860404123,75,"Spp_2"
-75.3926588774497,-15.8830830108326,75,"Spp_2"
-75.7058230366156,-16.114711123421,75,"Spp_2"
-75.4056379972189,-15.7792481956634,75,"Spp_2"
-75.1362546194035,-16.0386466722968,75,"Spp_2"
-75.9665785061,-16.1982824303822,75,"Spp_2"
-75.2192695773852,-15.9894031128709,75,"Spp_2"
-75.8015369020712,-15.5971895281686,75,"Spp_2"
-75.8407050683846,-15.7481390742333,75,"Spp_2"
-74.5755509493033,-16.1573532939963,76,"Spp_2"
-74.8916533337242,-15.7053734094069,76,"Spp_2"
-75.3568877426239,-15.5265970397095,76,"Spp_2"
-75.5356598581422,-16.4903901848468,76,"Spp_2"
-75.6698780651242,-16.5182813749454,76,"Spp_2"
-75.5189835734037,-16.1650248833598,76,"Spp_2"
-75.2638295289813,-15.8443115813298,76,"Spp_2"
-75.1974530720417,-15.4868174791349,76,"Spp_2"
-75.5748076790956,-15.8360029485622,76,"Spp_2"
-74.967725983113,-16.0164942553087,76,"Spp_2"
-74.9801427242303,-15.7668864441813,77,"Spp_2"
-74.9544599803479,-16.3642383285276,77,"Spp_2"
-75.4988657463428,-15.634624297101,77,"Spp_2"
-75.3695269413338,-16.3169597556684,77,"Spp_2"
-75.2485290068014,-16.1698687313869,77,"Spp_2"
-74.8668718236816,-16.4869566078515,77,"Spp_2"
-75.0520275866762,-16.1807878305111,77,"Spp_2"
-74.9089789731529,-16.2668149109877,77,"Spp_2"
-74.7414867778202,-16.2052204182518,77,"Spp_2"
-75.0236408114524,-15.7533765223932,77,"Spp_2"
-74.7336529691927,-17.2679295144868,78,"Spp_2"
-75.2254070256718,-16.2603923754881,78,"Spp_2"
-74.3090963316714,-16.019427030539,78,"Spp_2"
-74.7877845016861,-16.3649406525054,78,"Spp_2"
-75.2969763053996,-16.6902000395098,78,"Spp_2"
-75.0875589778277,-15.8894300690539,78,"Spp_2"
-74.9794610997801,-16.6389538236712,78,"Spp_2"
-75.4250786259043,-16.4913118014051,78,"Spp_2"
-75.2784955604762,-16.1780892060043,78,"Spp_2"
-74.7473201694127,-16.3370322949621,78,"Spp_2"
-74.8640358697528,-16.0458299143989,79,"Spp_2"
-74.7598146754732,-16.5257341044491,79,"Spp_2"
-74.4192263254379,-16.5803839788627,79,"Spp_2"
-74.6370721976327,-16.6446219279774,79,"Spp_2"
-74.9386723244666,-16.9553197621312,79,"Spp_2"
-74.3278747356641,-16.7222588089502,79,"Spp_2"
-74.7441001627711,-16.1846106084886,79,"Spp_2"
-75.098756751035,-16.4335882130231,79,"Spp_2"
-75.228622112584,-16.4654819704143,79,"Spp_2"
-75.0679675256185,-16.2691113013193,79,"Spp_2"
-74.6985057056113,-16.2042343162721,80,"Spp_2"
-74.5410649848978,-16.1701311613742,80,"Spp_2"
-75.2521684010612,-16.757273068007,80,"Spp_2"
-74.6236947287501,-16.2728385974305,80,"Spp_2"
-74.8523462889815,-16.7936914005271,80,"Spp_2"
-74.5517580170189,-16.8077274938038,80,"Spp_2"
-74.345585702255,-16.5839891724537,80,"Spp_2"
-74.513568359115,-16.4151938955761,80,"Spp_2"
-74.5191666914138,-16.1710905592422,80,"Spp_2"
-74.5045752348115,-16.9227780768333,80,"Spp_2"
-73.9801351307146,-17.1867292663191,81,"Spp_2"
-74.4007212057768,-16.9082254398106,81,"Spp_2"
-74.3558080686581,-16.7717364953476,81,"Spp_2"
-74.1168800097307,-16.743223471077,81,"Spp_2"
-74.2412886323108,-16.5481946358542,81,"Spp_2"
-74.4168971997626,-16.617735661622,81,"Spp_2"
-73.8125870350091,-16.941738070411,81,"Spp_2"
-74.5453688474872,-16.7268785080821,81,"Spp_2"
-73.9883442034665,-16.7488267649576,81,"Spp_2"
-73.884587174683,-16.4057267893546,81,"Spp_2"
-73.460897864562,-16.5926418426231,82,"Spp_2"
-73.8676627147685,-17.1126910888837,82,"Spp_2"
-74.0208454790147,-16.8701509453884,82,"Spp_2"
-73.91180119102,-17.4466089200179,82,"Spp_2"
-74.2505842528113,-16.7671673588025,82,"Spp_2"
-74.441913715415,-16.7728440141986,82,"Spp_2"
-73.9260066350188,-16.7292999565209,82,"Spp_2"
-73.7588750798743,-16.5358394103873,82,"Spp_2"
-74.3640134528855,-17.3246843628987,82,"Spp_2"
-73.9594340358893,-16.9599180131115,82,"Spp_2"
-74.0263760750279,-17.4023961887538,83,"Spp_2"
-74.1125623648721,-17.1353123515388,83,"Spp_2"
-73.6037181018286,-16.6787722893825,83,"Spp_2"
-74.2735541874619,-17.0637178315529,83,"Spp_2"
-73.8975878539545,-16.8982033458779,83,"Spp_2"
-73.9985981958108,-17.1331255989716,83,"Spp_2"
-73.8575372073746,-17.0725747017007,83,"Spp_2"
-73.6475360889552,-16.9228282058066,83,"Spp_2"
-74.1522839579542,-16.9081191152553,83,"Spp_2"
-73.8358362787583,-16.8957360205386,83,"Spp_2"
-73.5421430204692,-17.2929124758103,84,"Spp_2"
-73.5019088982723,-17.2757806418923,84,"Spp_2"
-73.201523833336,-17.6601042735127,84,"Spp_2"
-73.5090623068312,-17.3669656931036,84,"Spp_2"
-73.2785898798081,-17.516907906419,84,"Spp_2"
-72.9768586216072,-17.4492216607079,84,"Spp_2"
-73.8775249586502,-16.9343837996905,84,"Spp_2"
-73.188790384121,-17.2720734896881,84,"Spp_2"
-73.1930606068723,-17.2764519830049,84,"Spp_2"
-73.3141684843991,-17.2091807505928,84,"Spp_2"
-73.0772219293696,-17.1823116578331,85,"Spp_2"
-73.2969222810849,-17.6203845395803,85,"Spp_2"
-73.2226049398126,-17.6730446136092,85,"Spp_2"
-73.5013508003724,-17.2734417380158,85,"Spp_2"
-72.9691056093369,-17.195901651752,85,"Spp_2"
-72.8234321182874,-17.6620932948774,85,"Spp_2"
-73.7382457922553,-17.1314637856065,85,"Spp_2"
-73.2480145262468,-17.1492666527664,85,"Spp_2"
-73.2591724902679,-17.4710037745229,85,"Spp_2"
-73.4923326159304,-17.472138996708,85,"Spp_2"
-73.374478074971,-17.4973944729793,86,"Spp_2"
-72.680859999864,-17.6960978267236,86,"Spp_2"
-73.3296850204355,-17.5091841418318,86,"Spp_2"
-73.0753703418615,-18.2078727867541,86,"Spp_2"
-73.2737993284203,-17.5174098709022,86,"Spp_2"
-73.7241087824621,-17.3751830275553,86,"Spp_2"
-73.5077984847521,-17.375044331989,86,"Spp_2"
-73.0743200378703,-17.8393706862985,86,"Spp_2"
-73.0364045436115,-17.8473535649275,86,"Spp_2"
-73.5431175717087,-17.5891169474314,86,"Spp_2"
-72.7495376536816,-18.2674418795428,87,"Spp_2"
-72.9355488832441,-17.4414326197727,87,"Spp_2"
-73.1053289402653,-17.8231483763443,87,"Spp_2"
-73.0247280912703,-17.7147967156802,87,"Spp_2"
-73.1299657223855,-18.03127543556,87,"Spp_2"
-72.7718166933689,-17.6289145952028,87,"Spp_2"
-73.3112221361649,-17.6380509598202,87,"Spp_2"
-72.8475868634739,-17.4055214112912,87,"Spp_2"
-72.9709661766999,-17.7405443799899,87,"Spp_2"
-72.7071557273058,-17.8303689590985,87,"Spp_2"
-72.5471621647463,-17.9028741316859,88,"Spp_2"
-73.0247558185379,-17.8165789923705,88,"Spp_2"
-72.9819236203293,-17.9883466107986,88,"Spp_2"
-72.7828981180162,-17.9661521622137,88,"Spp_2"
-72.6615007871959,-18.1158472064072,88,"Spp_2"
-73.300971819887,-17.9207245967494,88,"Spp_2"
-72.4821791858837,-17.9001403966036,88,"Spp_2"
-72.8394133342857,-17.7711506692939,88,"Spp_2"
-73.2947178799178,-17.88843016126,88,"Spp_2"
-72.6895765206455,-17.5599774790027,88,"Spp_2"
-72.5818660408124,-17.5993624108682,89,"Spp_2"
-72.2610340527757,-18.5710295273299,89,"Spp_2"
-73.0108366058017,-17.9135264408213,89,"Spp_2"
-72.7692059611519,-18.0395176542511,89,"Spp_2"
-72.8524809438707,-17.9714083574198,89,"Spp_2"
-72.6305733562358,-18.2374215910006,89,"Spp_2"
-72.413855760519,-17.8815070551727,89,"Spp_2"
-73.2015055164118,-18.1283844784258,89,"Spp_2"
-72.7244316975495,-18.0972322420244,89,"Spp_2"
-73.0184705707944,-18.3308676536899,89,"Spp_2"
-72.4590628867254,-18.3284924678203,90,"Spp_2"
-72.1691505068045,-18.2836701146211,90,"Spp_2"
-72.5706065792869,-18.4964402346004,90,"Spp_2"
-72.3705817545832,-18.1125034519119,90,"Spp_2"
-72.3540337315947,-18.3083772501084,90,"Spp_2"
-72.637333332068,-18.6506189168938,90,"Spp_2"
-72.4332884552984,-18.3422264591797,90,"Spp_2"
-72.4465255171839,-18.4727816868935,90,"Spp_2"
-72.9131478806635,-18.9777420881977,90,"Spp_2"
-72.6940420895033,-18.3711016705561,90,"Spp_2"
-72.7019882635098,-18.5185030525673,91,"Spp_2"
-72.3996611554691,-18.1615701655317,91,"Spp_2"
-72.4432088019393,-18.7353930940792,91,"Spp_2"
-72.475124237106,-18.374039029795,91,"Spp_2"
-72.0755815374488,-18.685096487155,91,"Spp_2"
-72.2756805074093,-18.7575780431254,91,"Spp_2"
-72.1521035902493,-18.1632591674122,91,"Spp_2"
-72.2535022865091,-18.4892040004577,91,"Spp_2"
-72.3458524110648,-17.9451532320917,91,"Spp_2"
-72.5772627120733,-18.5339242668301,91,"Spp_2"
-72.3789775911899,-18.835326360333,92,"Spp_2"
-72.2418102925716,-18.8178952613597,92,"Spp_2"
-72.3108714742815,-18.2966725821339,92,"Spp_2"
-71.9601532636799,-18.6999306643868,92,"Spp_2"
-72.0731598700073,-18.6147700280494,92,"Spp_2"
-72.2369327365494,-18.6047419637839,92,"Spp_2"
-71.9378547947865,-18.5710444746767,92,"Spp_2"
-72.3550797326463,-18.8634660222753,92,"Spp_2"
-72.3188634699244,-18.7266467445416,92,"Spp_2"
-72.3527841692123,-19.4761735034361,92,"Spp_2"
-72.2405679841782,-19.088921492108,93,"Spp_2"
-72.4305029997801,-19.4063850235352,93,"Spp_2"
-72.5904885262916,-19.1792765251511,93,"Spp_2"
-71.9557178130168,-19.3879774761224,93,"Spp_2"
-72.0638079128369,-18.8708730318733,93,"Spp_2"
-72.3282578683877,-19.0377672603008,93,"Spp_2"
-72.2694527997456,-19.3980110526604,93,"Spp_2"
-72.0449690216463,-19.2921469707827,93,"Spp_2"
-72.1668015902217,-18.7177660565804,93,"Spp_2"
-72.0768418400943,-18.9658889081002,93,"Spp_2"
-72.7525891428466,-19.4234158375267,94,"Spp_2"
-72.0706415095489,-19.2564851152317,94,"Spp_2"
-72.2159379083922,-18.7292341086638,94,"Spp_2"
-72.3182079213901,-19.7690565308951,94,"Spp_2"
-72.5123926828577,-19.0141223422403,94,"Spp_2"
-71.8650124810002,-19.2859617382776,94,"Spp_2"
-72.4980667564107,-18.8919351854631,94,"Spp_2"
-72.1834957531631,-19.4332950193166,94,"Spp_2"
-72.5369860610464,-19.4819706682634,94,"Spp_2"
-72.1063402541297,-19.1236112778226,94,"Spp_2"
-72.1284432337161,-19.6550019796497,95,"Spp_2"
-72.1376214320419,-19.6549080394243,95,"Spp_2"
-72.5063849390166,-19.5051185159184,95,"Spp_2"
-71.7451755351679,-19.1901638431504,95,"Spp_2"
-71.7101324699038,-19.6179427768201,95,"Spp_2"
-72.2068054501329,-19.3598909570553,95,"Spp_2"
-72.4332229368822,-19.0079184531118,95,"Spp_2"
-72.4710300309746,-19.732760207109,95,"Spp_2"
-72.0314727000632,-19.3387935891626,95,"Spp_2"
-72.1463655432305,-19.0314691768358,95,"Spp_2"
-71.910085957864,-19.1343214093063,96,"Spp_2"
-71.6657737405221,-19.585518863582,96,"Spp_2"
-72.5624025901964,-19.1776185191892,96,"Spp_2"
-72.4137414400665,-19.6785552290766,96,"Spp_2"
-71.9883551863748,-19.3997835280661,96,"Spp_2"
-72.5689618039545,-19.5364023448867,96,"Spp_2"
-72.1210746196747,-19.6204964921948,96,"Spp_2"
-71.4442862482031,-19.2964173301198,96,"Spp_2"
-71.8227863106182,-19.6623878426512,96,"Spp_2"
-72.2746768196256,-19.592548808426,96,"Spp_2"
-71.9115733724313,-19.5647845821484,97,"Spp_2"
-72.1764839927351,-19.7508325898715,97,"Spp_2"
-71.9403331087838,-19.1407653566757,97,"Spp_2"
-71.6705234938457,-19.6046794984684,97,"Spp_2"
-71.7344279538205,-19.2212354867096,97,"Spp_2"
-72.2766468340314,-19.2202729543402,97,"Spp_2"
-72.5743278564901,-19.3340867465915,97,"Spp_2"
-72.0089191870528,-19.5100807805842,97,"Spp_2"
-72.2381923018054,-19.6736163152813,97,"Spp_2"
-72.0287249025303,-19.9604623431263,97,"Spp_2"
-71.9250241175447,-19.8054081967542,98,"Spp_2"
-72.2104939192974,-19.4419082100234,98,"Spp_2"
-71.5251703087058,-19.4203935620535,98,"Spp_2"
-72.3701433156345,-19.6844845367806,98,"Spp_2"
-72.2804985435713,-19.7981205947939,98,"Spp_2"
-72.118007348256,-19.9565153453214,98,"Spp_2"
-71.9729090569699,-19.6449293506642,98,"Spp_2"
-72.0970559942977,-19.5659541770302,98,"Spp_2"
-71.9726993138931,-19.2791764295682,98,"Spp_2"
-72.2773167486428,-19.6537052512044,98,"Spp_2"
-72.288803927286,-19.7285259975779,99,"Spp_2"
-72.1290388129002,-19.7540056473196,99,"Spp_2"
-72.1682569665996,-19.6814302262875,99,"Spp_2"
-72.1502688195251,-19.7719748788189,99,"Spp_2"
-72.1462848714289,-19.5901856364994,99,"Spp_2"
-71.7850956334777,-19.756024948354,99,"Spp_2"
-72.1799863048738,-19.5052796414134,99,"Spp_2"
-71.7818256977534,-19.6530161790005,99,"Spp_2"
-72.2519773238269,-20.1971073964151,99,"Spp_2"
-71.9208633697767,-19.593735994833,99,"Spp_2"
-72.3171781537696,-20.0607539252373,100,"Spp_2"
-72.1650115790938,-20.0244150335212,100,"Spp_2"
-71.9377047247309,-19.8284016125328,100,"Spp_2"
-71.7315307184876,-19.763700935189,100,"Spp_2"
-72.2440492232568,-20.1404653831978,100,"Spp_2"
-72.1631019502077,-19.9633085022147,100,"Spp_2"
-71.7100096900692,-19.8003388377509,100,"Spp_2"
-71.9746002037827,-19.4128016899311,100,"Spp_2"
-72.0199833846378,-20.1442013853997,100,"Spp_2"
-71.8678158578348,-19.7276044025995,100,"Spp_2"
-82.9771446095668,-2.15226252749361,1,"Spp_3"
-83.4238584941925,-2.11422417660962,1,"Spp_3"
-83.2999407198862,-2.02391710900882,1,"Spp_3"
-83.5937633886783,-2.26414866608159,1,"Spp_3"
-82.9671840858417,-1.99671945113723,1,"Spp_3"
-83.3804209701621,-2.40298386397023,1,"Spp_3"
-83.5997798626679,-2.09880964272475,1,"Spp_3"
-83.0477282844355,-1.85256799107493,1,"Spp_3"
